@relation tweet_feets

@attribute proper-nouns numeric
@attribute colons-semicolons numeric
@attribute 3person numeric
@attribute commas numeric
@attribute coord_conj numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute average-len-sent numeric
@attribute 2person numeric
@attribute number-sentences numeric
@attribute wh-words numeric
@attribute paranthesis numeric
@attribute past-tense numeric
@attribute ellipses numeric
@attribute common-nouns numeric
@attribute adverbs numeric
@attribute future-tense numeric
@attribute average-len-tokens numeric
@attribute 1person numeric
@attribute dashes numeric
@attribute class {Popstarts, News}

@data
0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,9,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,7,6,1,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,1,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,9,5,1,News
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,6,1,News
0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,5,7,1,News
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7,6,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,10,4,1,News
0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,10,4,1,News
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,8,5,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,8,4,1,News
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,6,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,6,1,News
1,0,0,0,1,0,0,1,0,0,0,1,3,1,1,0,0,13,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,5,1,News
0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,9,4,1,News
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,6,4,1,News
0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,9,4,1,News
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,4,6,1,News
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,7,5,1,News
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,8,6,1,News
0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,8,5,1,News
0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,7,3,1,News
0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,0,1,3,3,7,News
0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,7,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,6,1,News
0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,9,4,1,News
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,9,3,1,News
0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,8,3,1,News
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,2,3,5,News
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,8,5,1,News
0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,9,4,1,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,5,7,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7,5,1,News
0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,9,5,1,News
0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,7,3,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,6,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,5,1,News
0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,7,5,1,News
0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,13,4,1,News
0,1,0,0,0,0,0,0,1,0,0,4,2,0,0,1,0,2,2,5,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9,5,1,News
0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,8,5,1,News
0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,11,3,1,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,7,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8,3,1,News
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,8,5,1,News
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,9,4,1,News
0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,7,5,1,News
1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,3,4,5,News
0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,7,5,1,News
0,0,0,0,1,0,2,0,0,0,0,7,1,0,0,0,0,3,4,5,News
0,0,3,0,1,0,1,0,0,0,0,7,1,0,0,0,0,7,4,3,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,7,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,4,1,News
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,6,5,1,News
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,8,5,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,5,1,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,8,5,1,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,7,4,1,News
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,5,1,News
0,0,0,0,2,0,0,1,0,0,0,6,1,0,0,0,1,15,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,6,1,News
0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,7,1,News
0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,8,5,1,News
0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,2,11,3,1,News
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6,6,1,News
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,8,4,1,News
0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,8,5,1,News
0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,1,9,4,1,News
0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,9,4,1,News
0,0,0,0,1,0,0,0,1,0,0,4,1,1,0,0,0,8,4,1,News
0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,10,4,1,News
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,7,5,1,News
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,5,1,News
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,9,3,1,News
0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,4,5,3,News
0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,8,5,1,News
0,0,0,0,1,0,0,0,2,0,0,4,1,0,0,0,0,10,4,1,News
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,5,1,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,7,4,1,News
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,7,1,News
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,6,6,1,News
2,0,0,0,1,1,0,0,0,0,0,3,1,1,0,0,0,2,3,7,News
0,1,0,0,1,0,0,1,0,0,0,3,0,1,1,0,1,10,3,1,News
0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,9,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,7,6,1,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,7,4,1,News
0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,1,7,4,1,News
0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5,7,1,News
0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,11,3,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,5,1,News
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,8,5,1,News
0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,6,6,1,News
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,7,6,1,News
0,0,0,1,0,0,0,1,0,0,0,3,3,0,0,0,0,11,5,1,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,7,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,4,1,News
0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,9,3,1,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,5,1,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,7,5,1,News
0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,9,4,1,News
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1,News
0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,8,5,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9,4,1,News
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,3,3,News
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,8,5,1,News
0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,1,4,5,3,News
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,6,1,News
0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,4,3,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6,6,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,9,5,1,News
0,0,0,1,2,0,0,0,2,0,0,3,0,0,0,0,0,12,3,1,News
0,0,0,0,0,0,1,0,1,0,0,2,3,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,5,1,News
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,7,6,1,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6,6,1,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,8,5,1,News
0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,8,4,1,News
0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,5,1,News
0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,6,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,7,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,5,1,News
0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,5,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,12,3,1,News
0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,5,7,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,1,News
0,0,0,0,0,0,0,1,2,0,0,5,1,0,0,0,0,17,4,1,News
0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,7,4,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,7,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,4,1,News
0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,8,5,1,News
0,0,0,0,0,0,0,1,0,0,0,5,2,1,0,0,0,18,5,1,News
0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,9,5,1,News
0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,8,4,1,News
1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,4,5,News
1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,6,4,1,News
0,0,0,0,1,0,0,0,0,0,0,6,3,0,0,0,1,6,4,3,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,4,1,News
0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,8,5,1,News
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,5,5,1,News
0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,8,5,1,News
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,5,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,3,5,News
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,1,News
0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,7,4,3,News
0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,5,3,News
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,5,1,News
0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,9,4,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,6,1,News
0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,5,5,1,News
0,0,0,0,0,0,0,1,0,0,0,7,4,0,0,0,1,20,4,1,News
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,7,5,1,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,6,1,News
0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,10,3,1,News
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,6,5,1,News
0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,0,8,5,1,News
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,6,6,1,News
0,0,0,0,0,1,1,0,1,0,0,2,2,1,0,0,0,13,4,1,News
0,0,1,0,1,0,0,0,0,0,0,4,2,0,0,0,0,19,3,1,News
1,0,0,1,1,0,1,1,0,0,0,10,0,0,0,0,0,21,4,1,News
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,9,3,1,News
0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,8,4,1,News
0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,12,3,1,News
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,3,1,News
0,0,0,1,0,0,0,1,0,0,0,6,4,1,0,0,0,21,3,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,1,0,0,0,3,5,1,1,0,3,9,3,3,News
0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,8,5,1,News
1,0,1,0,0,0,0,2,0,0,0,5,3,3,0,0,2,7,3,3,News
0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,9,4,1,News
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7,4,1,News
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,8,3,1,News
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,6,5,1,News
0,0,0,1,3,0,1,0,0,0,0,3,3,0,0,0,1,16,5,1,News
0,1,0,0,0,0,0,0,1,0,0,1,3,2,0,1,1,4,3,5,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7,3,1,News
0,0,0,0,0,0,1,1,0,0,0,9,4,1,0,0,3,7,5,3,News
2,1,0,1,0,0,0,1,0,0,0,2,2,1,0,0,1,16,3,1,News
0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,7,5,1,News
0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10,3,1,News
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,7,4,1,News
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,5,3,3,News
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,11,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,5,1,News
0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,1,12,3,1,News
1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,11,3,1,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,9,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,8,4,1,News
0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,10,4,1,News
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,4,1,News
0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,1,11,5,1,News
0,0,0,2,0,0,1,0,0,0,0,8,1,1,0,0,1,20,4,1,News
0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,13,4,1,News
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,10,5,1,News
0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,2,12,4,1,News
2,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,1,4,4,5,News
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,News
0,0,0,0,1,0,1,1,0,0,0,7,1,0,0,0,2,16,5,1,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,8,3,1,News
0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,10,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,10,4,1,News
0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,1,10,4,1,News
0,0,0,0,0,0,1,1,0,0,0,10,2,0,1,0,2,23,3,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,5,1,News
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,10,3,1,News
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,3,5,3,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,10,4,1,News
0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,12,4,1,News
0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,9,3,1,News
0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,4,1,News
0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,13,5,1,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,8,3,1,News
0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,9,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,1,News
0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,1,12,3,1,News
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,10,6,1,News
0,0,1,1,1,0,0,0,2,0,0,7,1,1,0,0,1,7,4,3,News
0,0,0,0,1,0,2,1,0,0,0,5,1,0,0,0,0,14,4,1,News
0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,8,6,1,News
0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,1,0,2,3,5,News
0,0,0,0,0,0,0,1,0,1,0,2,4,2,0,0,0,5,4,3,News
0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,1,13,4,1,News
0,0,0,2,0,0,4,0,0,0,0,6,3,0,0,0,0,19,4,1,News
1,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,14,3,1,News
0,1,0,0,1,0,1,0,1,0,0,7,2,0,0,1,0,3,2,5,News
0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,13,5,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,4,1,News
0,0,0,1,0,0,0,0,1,0,0,4,1,0,1,0,0,16,3,1,News
0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,14,5,1,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,9,5,1,News
0,0,0,0,1,0,0,2,0,0,0,4,4,1,0,0,1,5,4,3,News
0,0,0,0,1,0,1,0,1,0,0,4,2,0,0,0,1,12,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,5,1,News
0,1,0,0,0,0,1,0,0,0,0,4,5,0,0,1,1,3,4,7,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,12,3,1,News
1,0,3,1,0,0,0,0,0,0,0,5,0,0,1,0,0,7,3,3,News
0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,18,4,1,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6,4,3,News
1,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,0,19,4,1,News
0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,14,4,1,News
0,0,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,10,3,1,News
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,10,5,1,News
0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,11,4,1,News
0,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,10,5,1,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7,4,1,News
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,6,5,1,News
0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,3,3,3,News
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,4,1,News
0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,11,5,1,News
0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,1,17,4,1,News
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,9,5,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,5,1,News
0,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,17,4,1,News
0,0,2,0,0,0,1,0,0,0,0,5,2,0,0,0,0,16,4,1,News
0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,10,3,1,News
0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,1,14,6,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,7,4,1,News
0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,0,0,10,5,1,News
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,8,4,1,News
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,5,4,1,News
0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,11,3,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7,5,1,News
0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,9,5,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,8,3,1,News
0,0,1,1,0,0,3,0,1,0,0,6,1,0,1,0,0,27,3,1,News
0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,11,4,1,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,9,5,1,News
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3,1,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,8,3,1,News
0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,2,3,5,News
0,0,1,0,1,0,0,0,0,0,0,4,2,0,0,0,1,6,3,3,News
0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1,13,4,1,News
2,0,1,0,0,1,2,0,1,0,0,8,2,1,0,0,1,4,3,5,News
0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,15,4,1,News
0,0,0,0,1,0,0,1,1,0,0,4,4,0,1,0,1,6,4,3,News
0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,14,4,1,News
2,0,1,1,1,0,0,0,0,0,0,7,1,1,0,0,1,3,5,7,News
1,0,0,0,0,0,0,0,0,0,0,6,2,2,0,1,3,5,4,5,News
0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,8,5,1,News
0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,10,5,1,News
0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,7,5,1,News
0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,11,5,1,News
0,0,0,0,2,0,0,1,0,0,0,7,3,0,0,0,1,4,4,5,News
0,0,0,0,1,0,0,1,0,0,0,8,4,0,0,0,2,5,3,5,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,6,3,News
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,1,News
0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,0,11,4,1,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,10,4,1,News
0,0,0,1,1,0,3,1,0,0,0,0,8,1,0,0,0,23,4,1,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7,4,1,News
0,0,1,0,1,0,0,0,0,0,0,3,5,0,0,0,1,17,5,1,News
0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,10,4,1,News
