@relation twit_classification

@attribute average-len-sent numeric
@attribute 3person numeric
@attribute commas numeric
@attribute uppercase numeric
@attribute hashtags numeric
@attribute adverbs numeric
@attribute numbers numeric
@attribute emoticons numeric
@attribute coord_conj numeric
@attribute multipleexclaimation numeric
@attribute 2person numeric
@attribute past-tense numeric
@attribute ellipses numeric
@attribute average-len-tokens numeric
@attribute dashes numeric
@attribute colons-semicolons numeric
@attribute number-sentences numeric
@attribute wh-words numeric
@attribute paranthesis numeric
@attribute 1person numeric
@attribute slang numeric
@attribute common-nouns numeric
@attribute proper-nouns numeric
@attribute mentions numeric
@attribute future-tense numeric
@attribute class {Obama, Colbert, Ashton, Kardashian, NeilDT, Shakira}

@data
0,0,0,0,0,0,0,2,0,0,0,6,0,2,1,0,1,17.0,5.0,1,0,0,0,2,0,Ashton
1,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,5.66666666667,4.6,3,0,0,0,1,0,Ashton
3,1,1,0,1,0,0,0,0,0,0,6,0,2,0,0,0,5.2,4.04545454545,5,0,0,0,1,0,Ashton
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10.0,4.0,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3.0,5.66666666667,1,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3.66666666667,3.75,3,0,1,0,0,1,Ashton
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,1,0,0,0,1,1,Ashton
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,6.0,1,0,0,0,1,0,Ashton
0,0,1,0,0,0,2,2,0,0,0,9,2,0,0,0,1,9.0,5.05,3,0,0,1,1,0,Ashton
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9.0,4.33333333333,1,0,0,0,0,0,Ashton
0,2,0,1,0,0,0,0,0,0,2,3,1,1,0,0,0,7.0,3.83333333333,3,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,4.0,4.6,3,0,0,0,0,1,Ashton
1,0,0,1,1,0,0,0,0,0,0,7,0,1,0,0,0,6.66666666667,4.11764705882,3,0,0,0,1,1,Ashton
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,4.2,1,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,4.66666666667,4.36363636364,3,0,1,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,6.0,1,0,0,0,1,0,Ashton
1,0,0,1,0,0,0,0,0,0,1,6,0,1,0,0,1,7.33333333333,3.68421052632,3,0,0,1,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,3.0,1,0,1,0,0,0,Ashton
0,0,0,1,0,0,0,1,0,0,0,5,2,1,0,0,1,16.0,5.21428571429,1,0,1,0,2,0,Ashton
1,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,18.0,4.47058823529,1,0,0,0,0,0,Ashton
1,1,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,15.0,4.23076923077,1,0,0,0,1,0,Ashton
2,0,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0,17.0,4.66666666667,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,2,1,0,0,11,3,0,0,0,1,22.0,6.11764705882,1,0,0,1,1,0,Ashton
0,0,0,0,0,0,0,2,0,1,0,7,10,0,0,1,9,33.0,4.65,1,0,0,0,4,3,Ashton
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,5.8,1,0,0,0,1,1,Ashton
0,0,0,0,1,0,0,0,0,0,0,3,3,2,0,0,1,12.0,4.58333333333,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12.0,4.8,1,0,0,0,1,2,Ashton
0,0,1,1,0,0,0,0,1,0,0,4,1,0,0,0,1,4.0,6.0,5,0,1,1,1,0,Ashton
2,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,6.33333333333,6.76470588235,3,0,0,1,0,0,Ashton
1,0,0,1,0,0,2,0,0,1,0,4,6,0,0,1,0,25.0,4.14285714286,1,0,0,0,0,3,Ashton
0,0,0,0,1,0,0,0,0,1,0,4,3,0,0,0,0,21.0,4.05882352941,1,0,0,0,0,1,Ashton
0,1,1,0,3,0,0,0,0,0,0,6,0,2,1,0,0,24.0,4.40909090909,1,0,0,0,1,1,Ashton
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.5,1,0,0,0,0,1,Ashton
0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2.2,5.0,5,0,2,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,6.0,1,0,0,0,0,0,Ashton
0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,8.0,5.14285714286,1,0,0,2,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.25,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.0,1,0,0,0,1,0,Ashton
1,0,0,0,1,0,0,0,0,0,0,4,2,1,0,0,0,17.0,5.9375,1,0,0,0,2,0,Ashton
0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,4.66666666667,6.66666666667,3,0,1,1,2,0,Ashton
1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,16.0,3.85714285714,1,0,0,0,1,0,Ashton
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,4.0,1,0,0,0,0,0,Ashton
1,0,0,0,1,0,0,0,0,0,0,4,3,2,1,0,0,7.66666666667,4.25,3,0,0,0,0,1,Ashton
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8.0,3.57142857143,1,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,13.0,4.16666666667,1,0,0,1,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,5.11111111111,3,0,1,0,0,1,Ashton
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,6.0,1,0,0,0,1,0,Ashton
0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5.0,5.33333333333,1,0,0,0,1,1,Ashton
1,1,0,0,1,0,0,0,0,1,0,6,5,1,1,1,0,3.42857142857,5.05555555556,7,0,3,0,0,0,Ashton
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,9.0,3.0,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,7.0,1,0,0,0,1,0,Ashton
0,0,1,0,0,1,0,0,1,0,0,8,0,0,0,0,2,7.66666666667,4.26315789474,3,0,0,0,3,1,Ashton
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.66666666667,4.1,3,0,0,0,0,0,Ashton
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,6.0,1,0,0,0,0,0,Ashton
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,5.0,1,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,2,7.33333333333,5.11764705882,3,0,0,0,1,1,Ashton
1,0,0,0,1,0,0,1,1,0,0,4,0,2,0,0,1,6.0,3.84615384615,3,0,1,0,1,0,Ashton
0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7.0,6.28571428571,1,0,0,1,1,0,Ashton
0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,15.0,4.92307692308,1,0,0,0,0,1,Ashton
0,0,0,1,0,0,1,1,0,1,0,8,2,0,0,0,3,6.0,4.4,5,0,1,0,2,1,Ashton
1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,12.0,4.75,1,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,8.0,5.0,1,0,0,1,1,0,Ashton
1,0,0,2,1,0,0,0,0,0,0,7,1,1,0,0,0,7.33333333333,4.80952380952,3,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,7.0,1,0,0,0,1,0,Ashton
0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,5.66666666667,3.85714285714,3,0,2,0,0,1,Ashton
2,0,3,1,0,1,0,0,0,0,0,6,0,0,0,0,0,8.33333333333,3.72727272727,3,0,1,0,1,0,Ashton
0,0,1,0,0,0,1,1,0,0,0,8,1,2,1,0,1,8.0,4.2,3,0,0,1,1,0,Ashton
1,1,1,1,0,0,0,0,0,0,0,8,0,0,0,1,1,5.6,4.15789473684,5,0,1,0,0,3,Ashton
0,0,0,0,1,0,1,1,0,0,0,6,3,1,0,0,2,9.0,4.2380952381,3,0,1,0,1,2,Ashton
2,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,17.0,3.5625,1,0,1,0,1,0,Ashton
0,1,0,1,0,0,0,0,0,0,0,4,1,1,0,0,1,17.0,5.125,1,0,0,0,1,0,Ashton
2,1,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,9.0,3.25,1,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,2,0,0,0,5,4,0,0,1,1,6.33333333333,4.86666666667,3,0,0,1,1,1,Ashton
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,6.0,1,0,0,0,1,0,Ashton
1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1,8.0,3.5,1,0,0,0,1,0,Ashton
0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,4.0,3.81818181818,3,0,1,0,0,0,Ashton
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,6.0,1,0,1,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,3.83333333333,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,5.0,4.2,1,0,0,0,0,0,Ashton
0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,1,3.8,3.93333333333,5,0,1,1,0,0,Ashton
0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,12.0,6.0,1,0,0,0,1,1,Ashton
0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,12.0,5.16666666667,1,0,0,0,2,0,Ashton
0,2,0,1,2,0,1,2,0,0,0,5,1,1,0,0,1,27.0,4.2380952381,1,0,0,1,1,0,Ashton
0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5.33333333333,5.71428571429,3,0,0,0,0,1,Ashton
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,5.33333333333,1,0,0,0,0,0,Ashton
1,0,0,1,0,0,0,0,1,0,0,9,1,1,0,0,2,8.66666666667,4.05,3,0,1,0,1,4,Ashton
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,11.0,3.9,1,0,0,0,0,0,Ashton
1,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,6.66666666667,4.35294117647,3,0,0,0,0,2,Ashton
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,7.5,1,0,0,0,1,1,Ashton
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.33333333333,6.0,3,0,1,0,0,0,Ashton
0,0,0,0,0,0,0,1,0,0,0,6,1,1,0,2,1,4.0,4.42857142857,5,0,2,1,1,1,Ashton
1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,21.0,4.55,1,0,0,0,1,0,Ashton
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,10.0,4.11111111111,1,0,1,0,0,0,Ashton
1,0,0,0,1,0,0,0,0,0,0,4,3,1,0,1,0,3.0,3.16666666667,5,0,3,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,4.6,1,0,0,0,1,0,Ashton
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.33333333333,4.08333333333,3,0,1,0,1,0,Ashton
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.0,5.33333333333,1,0,1,0,1,0,Ashton
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,4.0,3,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,12.0,1,0,0,0,1,0,Ashton
0,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,3.6,3.8,5,0,2,0,0,0,Ashton
0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,6.0,4.6,1,0,0,0,1,1,Ashton
0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.0,4.18181818182,1,0,0,0,0,0,Ashton
2,0,2,0,0,0,0,1,0,0,0,9,1,0,0,0,1,4.4,3.94117647059,5,0,0,0,2,1,Ashton
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,6.0,5.0,1,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,1,0,0,0,0,0,Ashton
0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,1,20.0,4.46153846154,1,0,0,0,1,4,Ashton
0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3.0,3.33333333333,1,0,0,0,0,0,Ashton
0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,5.33333333333,5.0,3,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2.0,7.0,1,0,0,0,1,0,Ashton
0,1,0,0,0,0,0,1,0,0,0,8,0,1,0,0,1,7.66666666667,4.33333333333,3,0,1,0,2,0,Ashton
2,0,0,1,0,0,0,0,1,0,0,3,1,1,2,0,0,8.66666666667,4.45454545455,3,0,0,0,0,0,Ashton
1,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,13.0,4.30769230769,1,0,0,0,1,0,Ashton
0,0,0,1,0,0,0,0,0,0,1,4,0,2,1,0,1,8.0,3.66666666667,3,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4.0,7.0,1,0,1,0,1,0,Ashton
1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3.23076923077,3,0,1,0,0,0,Ashton
1,1,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,5.0,4.5,5,0,1,0,0,1,Ashton
0,0,1,1,0,0,0,0,1,0,0,9,1,0,0,0,0,7.0,5.5625,3,0,1,0,3,1,Ashton
0,0,0,1,0,0,1,2,0,0,0,5,3,0,2,0,1,8.33333333333,4.4,3,0,0,1,1,1,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3.0,4.85714285714,3,0,2,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,3.5,1,0,0,0,1,0,Ashton
2,2,0,1,0,0,0,0,0,0,0,7,0,1,1,0,0,9.33333333333,4.41666666667,3,0,2,0,1,0,Ashton
0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,18.0,4.64705882353,1,0,0,0,1,0,Ashton
0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,16.0,4.42857142857,1,0,0,0,1,1,Ashton
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.8,1,0,0,0,1,0,Ashton
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,6.25,1,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,2.6,4.88888888889,5,0,1,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,10.0,4.375,1,0,0,1,1,0,Ashton
0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3.8,4.26666666667,5,0,1,0,0,1,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.33333333333,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,5.0,6.0,1,0,0,0,2,0,Ashton
1,2,1,1,0,0,0,1,0,0,0,6,0,1,1,0,0,9.33333333333,4.04166666667,3,0,0,0,1,1,Ashton
0,0,1,0,2,0,0,1,0,0,0,6,0,0,0,0,7,6.66666666667,4.0,3,0,1,0,1,1,Ashton
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,5.25,1,0,0,0,1,0,Ashton
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,7.5,1,0,1,0,0,0,Ashton
1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,11.0,4.66666666667,1,0,1,0,1,0,Ashton
0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,6.0,4.78571428571,3,0,0,0,0,0,Ashton
1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,10.0,4.375,1,0,0,0,1,0,Ashton
0,0,0,1,0,0,0,0,0,0,0,5,0,3,0,0,0,15.0,6.16666666667,1,0,0,0,3,0,Ashton
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,13.0,3.6,1,0,0,0,0,0,Ashton
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12.0,3.90909090909,1,0,1,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,15.0,5.63636363636,1,0,0,2,0,1,Ashton
2,1,0,1,0,0,2,0,0,0,1,0,0,3,0,0,0,16.0,3.27272727273,1,0,0,0,0,0,Ashton
0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,2,0,4.33333333333,3.90909090909,3,0,0,0,0,0,Ashton
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13.0,4.16666666667,1,0,0,0,0,0,Ashton
0,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,7.33333333333,4.38095238095,3,0,1,1,2,0,Ashton
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,12.0,4.5,1,0,0,1,0,0,Ashton
1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,1,1,5.0,4.42857142857,3,0,1,2,2,0,Ashton
0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,13.0,4.15384615385,1,0,0,1,0,0,Ashton
1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,14.0,4.92307692308,1,0,0,1,0,0,Ashton
1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,0,4.33333333333,3.63636363636,3,0,1,0,0,0,Ashton
0,0,0,1,1,0,0,1,0,1,0,7,3,0,0,0,2,24.0,4.6,1,0,0,0,1,1,Ashton
0,0,0,0,0,0,1,2,0,0,0,12,1,0,0,0,0,7.66666666667,5.31578947368,3,0,0,1,1,0,Ashton
2,1,0,0,2,0,0,1,0,0,0,5,0,0,1,0,1,22.0,4.6,1,0,1,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,3.66666666667,4.375,3,0,0,0,0,0,Ashton
1,1,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1,6.0,4.73333333333,3,0,1,1,1,1,Ashton
0,0,0,0,0,0,0,1,1,1,0,3,4,0,0,0,1,15.0,5.11111111111,1,0,0,0,0,0,Ashton
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.0,3.55555555556,1,0,0,0,0,0,Ashton
1,0,0,0,1,0,0,2,0,0,0,6,0,2,0,1,1,3.2,5.16666666667,5,0,0,0,1,0,Ashton
1,2,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,14.0,4.69230769231,1,0,1,0,1,0,Ashton
1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,11.0,3.875,1,0,1,0,0,0,Ashton
0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,2,5.33333333333,4.83333333333,3,0,2,0,2,0,Ashton
0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1.71428571429,4.11111111111,7,0,0,0,0,0,Ashton
3,0,1,1,0,0,0,2,0,0,0,7,0,2,0,0,1,5.0,3.95,5,0,1,0,1,0,Ashton
1,0,0,1,2,0,0,0,0,0,0,3,0,1,0,0,0,4.66666666667,4.54545454545,3,0,1,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,23.0,4.5,1,0,1,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1,0,0,0,0,0,Ashton
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.0,1,0,0,0,1,0,Ashton
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11.0,2.77777777778,1,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2.0,7.5,1,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2.0,7.5,1,0,0,0,1,0,Ashton
0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,5.66666666667,4.26666666667,3,0,0,0,0,0,Ashton
4,0,0,0,0,0,1,3,0,0,0,3,2,2,3,0,1,8.66666666667,4.35,3,0,0,1,1,0,Ashton
0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,3.0,1,0,1,0,0,0,Ashton
0,0,0,1,0,0,0,1,0,0,0,8,0,2,1,0,1,8.66666666667,3.90909090909,3,1,0,0,1,0,Ashton
0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,4.0,5.4,3,0,0,0,1,1,Ashton
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.0,3.3,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,1,2,0,0,0,3,1,0,0,0,1,3.33333333333,5.2,3,0,0,1,1,1,Ashton
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2.4,6.7,5,0,1,1,1,0,Ashton
0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,8.0,5.0,1,0,0,0,1,0,Ashton
0,1,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,6.0,4.5,3,0,0,0,1,2,Ashton
0,0,0,0,0,0,0,1,0,0,0,6,6,1,0,0,4,22.0,4.15,1,0,0,0,1,1,Ashton
2,0,0,0,1,0,0,0,0,0,1,3,2,2,1,0,0,4.8,4.36842105263,5,0,1,0,0,0,Ashton
0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,3.66666666667,4.11111111111,3,0,1,0,0,0,Ashton
0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14.0,4.0,1,0,0,0,0,1,Ashton
2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3.0,4.83333333333,5,0,0,0,1,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,7.0,5.14285714286,1,0,0,0,0,0,Ashton
0,0,1,0,1,0,1,0,0,0,0,2,3,2,0,0,0,17.0,4.3125,1,0,0,0,1,0,Ashton
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.0,4.28571428571,1,0,0,0,0,0,Ashton
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.66666666667,1,0,1,0,0,0,Ashton
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,7.0,7.6,1,0,0,1,1,0,Ashton
3,0,2,0,0,1,1,0,0,0,0,5,2,1,0,0,1,7.2,3.21428571429,5,0,0,0,1,2,Ashton
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,12.0,5.16666666667,1,0,0,0,1,0,Ashton
0,1,0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,16.0,4.0,1,0,0,0,0,1,Ashton
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,8.0,4.5,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,1,1,0,0,0,7,2,0,0,0,1,19.0,4.6,1,0,0,1,1,0,Ashton
1,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,20.0,3.89473684211,1,0,0,0,0,0,Ashton
2,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,5.0,3.83333333333,3,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,1,10.0,4.5,1,0,0,0,1,0,Ashton
0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,2,12.0,4.75,1,0,0,0,0,2,Ashton
0,0,0,0,0,0,0,0,1,1,0,2,4,0,0,0,1,13.0,4.875,1,0,0,0,0,1,Ashton
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11.0,3.88888888889,1,0,1,0,1,0,Ashton
1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,11.0,5.45454545455,1,0,0,0,3,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,4.0,1,0,0,0,1,0,Ashton
0,2,0,2,2,0,0,0,0,0,0,3,4,0,0,0,0,4.2,4.94736842105,5,0,1,0,0,0,Ashton
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,5.0,3.25,1,0,1,0,0,0,Ashton
0,2,1,0,0,0,0,1,0,0,0,6,1,0,1,0,1,5.0,4.66666666667,3,0,0,1,1,0,Ashton
0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,7.0,5.16666666667,1,0,0,0,1,0,Ashton
1,0,0,1,1,0,0,0,0,0,0,4,2,1,0,0,0,5.66666666667,5.33333333333,3,0,1,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,4.5,1,0,0,0,1,0,Ashton
0,0,1,1,0,0,1,0,1,0,0,5,1,0,0,0,0,9.66666666667,4.1,3,0,1,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.33333333333,1,0,0,0,0,0,Ashton
0,0,1,0,2,0,0,1,0,0,1,9,0,1,0,0,1,4.42857142857,4.26086956522,7,0,1,0,1,0,Ashton
0,2,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,6.66666666667,3.82352941176,3,0,0,0,0,0,Ashton
0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,1,2.66666666667,5.4,3,0,1,0,0,0,Ashton
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.0,3.58333333333,1,0,0,0,0,0,Ashton
1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,9.0,3.875,1,0,0,0,0,0,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,3.5,1,0,0,0,1,1,Ashton
1,1,1,0,1,0,0,0,0,0,0,7,3,1,0,0,2,4.2,4.76470588235,5,0,0,1,1,1,Ashton
0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,2.8,5.0,5,0,0,0,0,0,Ashton
0,2,0,1,0,0,0,1,0,0,0,5,1,0,0,1,2,20.0,5.0,1,0,1,0,2,2,Ashton
0,0,0,0,1,0,0,0,0,0,0,3,2,2,0,0,0,5.66666666667,5.125,3,0,1,1,0,0,Ashton
