@relation twit_classification

@attribute average-len-sent numeric
@attribute 3person numeric
@attribute commas numeric
@attribute uppercase numeric
@attribute hashtags numeric
@attribute adverbs numeric
@attribute emoticons numeric
@attribute coord_conj numeric
@attribute multipleexclaimation numeric
@attribute 2person numeric
@attribute past-tense numeric
@attribute ellipses numeric
@attribute average-len-tokens numeric
@attribute dashes numeric
@attribute colons-semicolons numeric
@attribute number-sentences numeric
@attribute wh-words numeric
@attribute paranthesis numeric
@attribute 1person numeric
@attribute slang numeric
@attribute common-nouns numeric
@attribute proper-nouns numeric
@attribute mentions numeric
@attribute future-tense numeric
@attribute class {Popstarts, News}

@data
1,3,0,0,2,0,0,0,1,0,0,7,4,1,0,0,2,3.85714285714,4.68181818182,7,0,4,0,2,Popstarts
1,1,1,0,2,0,0,1,2,0,0,8,1,1,0,0,3,4.0,4.80952380952,7,0,2,0,2,Popstarts
0,1,0,0,1,0,0,0,1,0,0,7,3,1,0,0,1,4.4,5.44444444444,5,0,3,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,3.0,5.28571428571,3,0,0,0,1,Popstarts
0,1,0,0,0,0,0,0,1,0,1,5,4,0,0,0,1,6.33333333333,4.5625,3,0,0,0,0,Popstarts
2,0,1,0,1,0,0,0,0,0,0,3,0,1,1,1,0,7.0,4.26315789474,3,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,0,4.33333333333,5.4,3,0,1,0,0,Popstarts
1,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,7.66666666667,3.95,3,0,0,0,1,Popstarts
1,1,1,0,0,0,0,0,1,0,0,4,1,1,0,0,0,4.0,3.66666666667,5,0,2,0,0,Popstarts
0,0,0,1,1,0,0,1,1,0,0,8,0,2,0,1,0,7.0,4.27777777778,3,0,0,2,0,Popstarts
0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,18.0,3.28571428571,1,0,0,0,0,Popstarts
0,0,0,0,0,0,0,1,1,0,0,5,0,1,1,0,0,6.0,3.71428571429,3,0,1,0,0,Popstarts
5,1,0,1,1,1,0,0,1,0,0,9,1,1,0,2,4,5.6,4.0,5,1,2,0,1,Popstarts
0,2,0,1,0,0,0,0,1,0,1,4,1,2,0,0,0,3.0,4.125,7,0,1,0,0,Popstarts
0,0,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,18.0,4.69230769231,1,0,1,0,0,Popstarts
3,3,1,0,2,1,0,0,0,0,0,7,1,1,0,0,0,10.3333333333,2.92592592593,3,0,0,0,0,Popstarts
0,0,0,0,0,0,1,1,1,0,0,4,5,1,0,1,1,7.33333333333,4.70588235294,3,0,1,0,0,Popstarts
2,1,1,1,2,0,0,0,2,0,0,12,3,1,1,3,6,6.4,3.82142857143,5,0,2,0,1,Popstarts
3,1,1,1,4,0,1,1,1,0,0,7,1,1,0,1,5,6.0,4.08333333333,5,0,2,0,1,Popstarts
2,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,3.0,3.5,5,0,1,0,0,Popstarts
0,1,0,0,1,0,1,0,1,0,0,5,4,0,0,0,0,6.33333333333,4.85714285714,3,0,1,0,0,Popstarts
1,0,0,0,0,0,0,0,1,0,0,5,5,0,1,0,0,5.2,4.55,5,0,1,0,2,Popstarts
0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,12.0,5.7,1,0,0,0,1,Popstarts
1,2,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,5.0,5.04761904762,5,0,2,0,1,Popstarts
1,1,0,0,0,0,0,0,1,0,1,1,3,0,0,1,0,2.4,4.28571428571,5,0,1,0,0,Popstarts
0,0,0,0,0,0,0,0,1,0,1,6,0,2,0,0,0,5.66666666667,4.33333333333,3,0,1,0,0,Popstarts
0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,23.0,4.2380952381,1,0,0,0,0,Popstarts
2,0,1,1,2,0,0,1,0,0,0,5,1,1,0,0,0,20.0,4.47368421053,1,0,0,0,0,Popstarts
0,0,1,0,1,0,0,1,1,0,0,7,2,0,0,0,0,7.66666666667,5.25,3,0,1,1,2,Popstarts
0,1,0,0,1,0,1,0,1,0,1,5,3,0,0,0,0,6.0,4.24,5,0,1,0,1,Popstarts
1,0,1,0,2,0,0,0,1,0,0,2,2,0,0,0,0,2.6,4.2,5,0,1,0,0,Popstarts
1,0,1,1,1,0,0,0,1,0,0,6,0,1,0,0,0,4.6,4.47368421053,5,0,0,0,1,Popstarts
0,0,1,2,0,0,0,0,0,0,0,8,1,0,0,0,0,7.66666666667,5.2,3,0,1,0,0,Popstarts
2,0,0,2,0,1,1,0,1,0,2,12,1,1,0,0,0,5.14285714286,3.3,7,0,0,0,0,Popstarts
1,1,0,0,2,0,0,0,1,0,1,3,2,0,0,1,0,4.2,4.76470588235,5,0,1,1,0,Popstarts
3,1,2,0,3,0,1,0,2,0,0,8,2,0,1,0,0,7.8,3.25,5,0,2,0,0,Popstarts
0,0,0,0,0,0,0,0,1,1,0,4,3,0,0,0,0,17.0,3.5,1,0,0,0,0,Popstarts
2,0,0,1,0,1,0,0,1,0,1,6,2,0,0,0,1,5.4,3.86956521739,5,0,1,0,1,Popstarts
4,2,0,1,0,1,0,0,1,0,0,10,1,0,0,0,1,6.2,3.74074074074,5,0,0,0,1,Popstarts
0,0,1,0,0,0,0,0,1,0,2,2,1,0,0,0,1,3.33333333333,5.2,3,0,1,0,0,Popstarts
2,0,0,1,2,0,0,0,1,0,0,8,2,2,0,0,1,5.2,4.13043478261,5,0,0,0,0,Popstarts
1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,1.8,3.0,5,0,1,0,0,Popstarts
2,0,0,0,0,1,0,0,1,0,0,5,2,0,0,0,0,8.0,4.95,3,0,0,0,0,Popstarts
1,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3.4,3.84615384615,5,0,2,0,0,Popstarts
0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,6.0,8.5,1,0,0,1,0,Popstarts
1,0,0,0,1,0,1,1,1,0,1,9,7,3,0,0,4,5.14285714286,3.67857142857,7,0,0,0,0,Popstarts
0,0,0,0,0,0,1,0,1,0,0,4,3,1,0,0,0,3.6,5.61538461538,5,0,1,0,1,Popstarts
0,2,1,0,2,0,0,0,1,0,0,5,2,4,0,2,1,3.71428571429,4.90476190476,7,0,4,1,1,Popstarts
0,0,0,0,1,0,0,0,1,0,0,7,1,2,0,1,0,6.0,7.1875,3,0,0,0,8,Popstarts
2,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,4.8,4.3,5,0,1,0,0,Popstarts
0,0,0,0,0,0,1,0,1,0,0,4,3,1,0,0,1,5.66666666667,4.57142857143,3,0,0,0,0,Popstarts
0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,2,8.0,8.6,1,0,0,1,0,Popstarts
0,0,0,1,1,0,1,0,0,0,0,8,1,0,0,0,4,22.0,5.2,1,0,1,0,2,Popstarts
1,1,2,0,1,0,0,0,1,0,0,5,1,3,0,1,0,4.71428571429,3.51851851852,7,0,0,0,0,Popstarts
0,1,1,1,0,0,0,0,0,0,0,9,2,1,0,0,1,8.0,5.04545454545,3,0,1,0,4,Popstarts
0,0,0,0,0,0,1,0,1,0,0,3,6,0,1,0,2,8.0,4.05263157895,3,0,1,0,0,Popstarts
0,0,1,1,2,1,0,0,1,0,0,2,0,1,0,0,0,4.33333333333,4.27272727273,3,0,0,0,0,Popstarts
2,0,1,0,3,0,0,1,0,0,0,5,1,3,0,0,2,2.63636363636,5.04761904762,11,0,2,0,2,Popstarts
4,1,0,1,1,0,0,0,1,0,0,7,2,1,0,3,1,4.28571428571,3.56,7,0,2,0,1,Popstarts
4,0,0,1,0,0,0,0,0,0,1,8,0,2,0,0,1,10.3333333333,3.59259259259,3,0,1,0,0,Popstarts
0,0,0,0,0,0,1,1,2,0,0,10,4,0,0,0,1,28.0,4.04545454545,1,0,0,0,0,Popstarts
0,0,0,0,0,1,0,0,1,1,0,6,4,1,1,0,1,5.4,4.95454545455,5,0,1,0,1,Popstarts
0,1,0,1,0,0,0,0,1,0,0,7,2,2,0,2,1,5.0,4.33333333333,5,0,0,0,0,Popstarts
1,1,2,0,2,0,0,1,1,0,0,9,1,2,1,0,3,5.8,4.25,5,0,3,0,2,Popstarts
1,1,1,1,2,0,0,1,1,0,0,7,1,3,0,1,1,5.2,4.35,5,1,0,0,2,Popstarts
1,1,0,0,1,0,0,1,0,0,1,4,2,4,1,1,1,3.42857142857,4.3,7,0,2,1,0,Popstarts
2,1,2,1,1,0,0,0,0,1,0,6,1,0,1,0,2,5.4,4.27272727273,5,0,1,0,1,Popstarts
2,4,0,0,1,0,0,1,1,0,0,9,2,0,1,1,11,5.0,3.64285714286,7,0,1,0,1,Popstarts
3,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,1,15.0,2.8,1,0,0,0,0,Popstarts
1,2,0,0,1,0,0,0,2,0,0,1,2,3,0,0,3,4.2,4.06666666667,5,1,1,0,0,Popstarts
0,5,0,1,1,0,2,1,1,0,0,5,3,2,0,3,1,10.6666666667,4.07692307692,3,1,0,0,1,Popstarts
0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,1.71428571429,5.625,7,0,1,0,1,Popstarts
4,0,1,0,4,0,2,0,0,0,0,8,0,3,2,0,3,6.6,3.85185185185,5,0,1,0,1,Popstarts
1,0,1,0,2,0,0,1,1,0,1,6,3,0,0,0,2,3.11111111111,4.80952380952,9,0,3,0,2,Popstarts
0,1,0,0,0,0,0,0,1,0,1,7,1,1,0,0,1,3.8,5.6875,5,0,1,1,2,Popstarts
0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,7.0,5.2,1,0,1,0,1,Popstarts
0,1,0,0,2,0,0,0,1,0,0,3,2,2,1,1,0,2.71428571429,4.30769230769,7,0,3,0,0,Popstarts
0,1,1,0,1,0,0,0,1,0,0,5,2,2,0,1,1,3.85714285714,3.95652173913,7,0,2,0,2,Popstarts
0,0,2,0,2,0,0,0,0,0,0,6,2,1,0,0,0,3.42857142857,4.55,7,0,1,0,0,Popstarts
0,1,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,11.0,5.88888888889,1,0,0,0,2,Popstarts
0,1,1,0,0,0,1,0,0,1,0,9,0,1,0,0,1,2.66666666667,5.29411764706,9,0,3,0,1,Popstarts
0,1,2,0,1,0,1,1,0,0,0,5,0,1,0,0,1,7.33333333333,4.5,3,0,1,0,1,Popstarts
2,1,2,0,3,0,0,0,2,0,0,9,2,1,0,2,6,4.28571428571,3.78260869565,7,0,4,0,2,Popstarts
1,0,0,2,2,0,0,0,1,0,0,4,1,1,0,0,1,3.4,4.57142857143,5,0,1,0,1,Popstarts
2,0,0,1,2,0,0,0,1,0,1,8,1,2,0,0,1,5.0,3.60714285714,7,0,1,0,0,Popstarts
2,3,0,0,1,0,0,0,2,0,0,6,4,3,0,3,3,4.57142857143,3.96153846154,7,0,0,0,1,Popstarts
1,2,0,1,1,0,0,0,1,0,0,5,2,1,1,1,1,4.28571428571,3.32,7,0,2,0,0,Popstarts
2,1,0,0,0,0,0,0,2,0,0,10,5,1,0,1,5,3.77777777778,3.51851851852,9,0,2,0,1,Popstarts
1,0,1,0,2,0,0,0,1,0,0,2,0,2,0,1,0,3.0,4.91666666667,5,0,1,0,0,Popstarts
3,0,0,1,0,0,0,0,1,0,0,4,2,1,0,0,0,6.33333333333,4.0,3,1,0,0,0,Popstarts
0,0,0,0,0,0,0,0,1,0,0,3,0,3,1,1,0,3.66666666667,4.57142857143,3,0,1,0,0,Popstarts
2,1,0,0,1,0,0,0,1,0,0,5,1,1,1,0,0,4.6,3.57894736842,5,0,2,0,0,Popstarts
0,2,1,0,1,0,1,0,1,0,0,5,5,2,0,1,1,3.42857142857,5.78947368421,7,0,1,1,2,Popstarts
0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,6.0,8.25,1,0,0,1,0,Popstarts
0,0,0,1,1,0,0,0,1,0,0,5,1,2,0,0,0,5.0,4.13636363636,5,0,0,0,0,Popstarts
1,0,1,1,1,0,0,0,1,0,1,4,2,2,0,0,0,3.8,5.5,5,0,0,0,1,Popstarts
1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,2,9.0,4.5,3,0,1,0,1,Popstarts
0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,1,4.0,4.88888888889,3,0,0,0,1,Popstarts
0,2,1,0,1,0,1,1,1,0,1,7,1,1,0,0,1,10.3333333333,4.08,3,0,0,0,1,Popstarts
0,0,0,0,2,0,0,0,2,0,0,7,0,1,1,1,2,7.33333333333,4.35294117647,3,0,0,0,0,Popstarts
0,4,0,0,0,0,1,1,1,0,0,8,5,2,0,2,6,29.0,3.75,1,0,1,0,1,Popstarts
0,0,0,1,2,0,0,0,1,0,0,8,0,0,0,0,0,20.0,4.33333333333,1,0,0,0,0,Popstarts
1,0,0,0,1,0,0,0,1,0,0,3,3,0,0,0,0,3.0,4.91666666667,5,0,1,0,0,Popstarts
0,0,2,1,0,0,0,0,1,0,0,4,1,0,0,0,0,5.66666666667,4.4,3,0,0,0,0,Popstarts
0,0,0,0,0,0,1,0,1,1,0,4,3,0,0,0,1,19.0,3.46153846154,1,0,0,0,0,Popstarts
0,0,2,1,0,0,1,0,2,0,0,10,3,0,1,0,1,6.2,4.19047619048,5,0,1,0,0,Popstarts
0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2.66666666667,5.83333333333,3,0,1,0,1,Popstarts
1,0,1,1,0,0,1,0,1,0,0,4,5,1,0,0,1,5.6,4.22727272727,5,0,1,1,1,Popstarts
0,0,0,0,0,0,1,0,0,1,0,4,4,0,0,0,1,19.0,3.35714285714,1,0,0,0,0,Popstarts
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4.0,5.7,3,1,1,0,1,Popstarts
1,0,2,1,3,0,0,1,1,0,0,9,2,0,0,0,1,9.0,4.72727272727,3,0,1,1,1,Popstarts
1,0,0,0,2,0,0,0,1,0,0,4,3,1,0,1,1,7.66666666667,3.85714285714,3,0,1,0,1,Popstarts
1,2,0,0,2,0,0,0,1,0,0,4,2,1,0,1,0,4.0,3.64705882353,5,0,1,0,0,Popstarts
0,0,0,0,0,0,1,0,1,0,1,1,5,0,0,0,0,3.66666666667,4.625,3,0,0,0,0,Popstarts
0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,9.0,5.66666666667,1,1,0,0,0,Popstarts
2,0,0,0,0,0,0,0,1,0,0,6,2,1,0,1,0,6.0,3.9375,3,0,0,0,1,Popstarts
0,0,0,0,0,0,2,1,1,0,0,3,4,0,0,0,0,13.0,4.77777777778,1,0,0,0,0,Popstarts
0,1,0,0,1,0,0,0,1,0,1,4,0,2,0,1,0,4.2,4.64705882353,5,0,0,0,1,Popstarts
3,0,0,0,1,0,1,0,0,0,0,4,1,1,0,1,0,7.0,3.16666666667,3,0,0,0,0,Popstarts
1,2,0,0,0,0,0,0,1,0,0,4,3,1,0,0,0,3.85714285714,3.86363636364,7,0,0,0,1,Popstarts
1,0,0,1,0,0,0,0,1,0,0,8,1,0,0,0,0,8.33333333333,4.47619047619,3,0,1,0,1,Popstarts
1,0,1,0,2,0,2,0,1,0,0,2,4,1,0,0,0,5.8,4.2380952381,5,0,0,0,0,Popstarts
1,3,0,0,2,1,0,1,1,0,0,5,2,4,0,2,1,4.28571428571,4.04166666667,7,0,3,0,1,Popstarts
0,0,0,1,0,0,0,0,0,0,0,1,4,1,1,0,2,6.66666666667,4.31578947368,3,0,0,0,0,Popstarts
1,4,0,0,0,0,0,0,1,0,0,5,2,0,0,1,1,5.4,4.45454545455,5,0,3,0,1,Popstarts
0,0,0,0,0,0,1,0,1,0,1,1,3,1,1,0,0,5.33333333333,3.90909090909,3,0,0,0,0,Popstarts
0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,5.0,9.33333333333,1,0,0,1,0,Popstarts
0,0,0,2,2,0,1,0,0,0,0,7,3,0,0,0,0,5.8,4.54166666667,5,0,1,0,0,Popstarts
1,1,1,0,2,0,0,1,1,0,0,10,1,2,0,3,2,3.85714285714,4.42857142857,7,0,3,1,2,Popstarts
0,0,1,0,1,0,1,0,1,0,0,7,2,1,0,1,1,7.0,5.26666666667,3,0,1,0,1,Popstarts
0,0,0,0,0,0,2,1,1,0,0,3,3,0,0,0,0,13.0,4.88888888889,1,0,0,0,0,Popstarts
2,0,0,0,1,0,0,0,0,0,1,4,1,0,1,0,1,3.4,4.69230769231,5,0,2,0,1,Popstarts
1,4,0,1,0,0,0,0,1,0,0,8,2,0,0,0,14,4.8,4.75,5,0,3,1,2,Popstarts
2,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0,3.2,3.53846153846,5,0,2,0,0,Popstarts
1,0,1,1,0,0,1,1,1,0,0,7,1,1,0,1,1,9.33333333333,4.82608695652,3,0,1,0,1,Popstarts
1,2,0,1,0,0,0,0,2,0,0,8,2,1,0,1,2,4.8,4.35294117647,5,0,3,0,2,Popstarts
0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,0,2.0,5.0,5,0,1,0,0,Popstarts
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,6.0,4.5,1,0,0,0,0,Popstarts
1,0,0,1,0,0,0,0,1,0,1,7,1,2,0,0,0,7.33333333333,4.73684210526,3,0,0,0,1,Popstarts
0,0,0,0,0,0,1,0,0,1,0,4,4,0,0,0,1,18.0,3.30769230769,1,0,0,0,0,Popstarts
0,1,0,0,1,0,1,0,1,0,0,5,3,0,0,0,0,6.66666666667,4.64705882353,3,0,0,0,1,Popstarts
1,4,0,0,0,0,1,1,1,0,0,11,2,1,0,5,1,6.0,4.34782608696,5,0,2,0,1,Popstarts
2,1,0,0,0,0,1,1,0,0,0,8,1,1,0,0,1,9.66666666667,4.04347826087,3,0,1,0,0,Popstarts
0,3,1,0,2,0,0,1,1,0,0,8,1,0,0,2,1,3.14285714286,3.47058823529,7,0,3,0,1,Popstarts
2,2,1,0,2,0,0,0,1,0,0,4,2,2,0,0,2,5.0,4.4,5,1,2,1,1,Popstarts
1,0,1,0,1,0,0,0,1,0,0,1,3,1,1,0,0,3.6,4.06666666667,5,0,2,0,0,Popstarts
2,1,0,0,1,0,0,0,1,0,0,5,1,2,0,0,0,8.0,4.45,3,1,0,0,2,Popstarts
0,3,0,0,1,0,0,0,1,0,0,4,3,2,0,1,2,5.0,4.52380952381,5,0,2,1,1,Popstarts
0,1,0,0,0,0,1,0,1,0,1,5,3,1,0,0,0,5.2,5.2,5,0,0,0,0,Popstarts
0,3,0,0,3,0,0,0,2,0,0,8,2,0,0,0,2,5.8,4.54166666667,5,0,3,0,1,Popstarts
0,1,0,0,1,0,0,0,0,0,0,10,1,0,1,1,3,4.6,4.47368421053,5,0,3,0,2,Popstarts
2,1,0,0,1,0,0,0,1,0,0,4,4,2,1,0,0,3.85714285714,3.69565217391,7,0,3,0,0,Popstarts
0,0,0,1,0,0,1,1,1,0,0,6,3,1,0,0,0,8.0,4.83333333333,3,0,1,0,0,Popstarts
0,2,0,0,0,0,0,1,1,0,1,8,1,2,0,2,2,4.8,5.05263157895,5,0,1,1,2,Popstarts
3,2,0,0,0,0,1,0,0,0,0,3,1,3,0,1,0,3.57142857143,3.57142857143,7,0,2,0,0,Popstarts
1,0,0,0,1,0,0,0,1,0,0,6,4,2,0,0,0,4.57142857143,3.85714285714,7,0,2,0,0,Popstarts
3,1,0,0,2,0,0,0,1,0,2,5,0,1,0,0,1,3.42857142857,4.2,7,0,1,0,0,Popstarts
2,2,0,0,3,0,0,0,1,0,0,7,2,1,1,1,3,4.57142857143,3.57142857143,7,0,1,0,1,Popstarts
0,1,0,0,0,0,0,0,0,0,1,3,3,0,0,1,0,15.0,3.7,1,0,0,0,0,Popstarts
0,0,1,1,2,0,0,0,0,0,0,8,2,4,0,0,0,6.0,4.19230769231,5,0,1,0,0,Popstarts
3,0,1,1,1,0,0,0,5,0,0,5,2,1,0,0,1,27.0,4.18181818182,1,0,0,1,1,Popstarts
0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,3.0,4.16666666667,5,0,2,0,0,Popstarts
3,2,1,0,0,0,0,0,1,0,0,5,0,1,0,1,0,5.2,3.34782608696,5,0,1,0,0,Popstarts
2,0,0,0,0,0,1,0,1,0,0,4,2,0,0,1,1,4.4,4.35294117647,5,0,1,0,1,Popstarts
1,1,1,0,0,0,0,0,1,0,0,6,1,0,0,0,0,3.8,4.5,5,0,0,0,1,Popstarts
0,4,0,0,0,1,0,0,1,0,0,5,4,1,0,0,2,3.85714285714,4.60869565217,7,0,3,0,1,Popstarts
0,0,1,1,0,1,3,1,1,0,0,8,5,1,0,0,0,10.3333333333,4.20833333333,3,0,0,0,0,Popstarts
2,0,1,0,1,1,0,0,1,0,1,7,2,0,0,0,0,3.0,4.4,9,0,1,0,0,Popstarts
0,0,0,0,0,0,1,0,1,1,0,4,3,0,0,0,1,19.0,3.69230769231,1,0,0,0,0,Popstarts
1,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,5.0,4.07692307692,3,0,0,0,0,Popstarts
0,1,0,0,0,0,0,0,1,0,1,4,0,2,1,1,0,3.0,3.83333333333,5,0,1,0,0,Popstarts
0,0,2,0,2,0,1,1,2,0,1,4,5,1,0,0,2,8.33333333333,4.89473684211,3,0,0,0,0,Popstarts
1,0,0,1,0,0,0,0,1,0,0,4,1,1,1,0,1,20.0,5.0625,1,0,0,0,1,Popstarts
4,0,2,1,2,0,0,0,0,0,0,4,0,2,0,0,0,7.66666666667,3.31578947368,3,0,1,0,0,Popstarts
0,1,2,1,0,1,0,1,1,1,0,6,2,1,0,1,0,10.3333333333,3.69565217391,3,0,0,0,0,Popstarts
0,1,0,2,1,0,0,0,0,0,0,7,1,0,0,0,3,9.66666666667,3.85185185185,3,0,1,0,2,Popstarts
2,1,1,0,0,1,0,0,1,0,0,4,0,2,0,1,0,5.2,3.8,5,0,1,0,0,Popstarts
1,0,0,0,1,0,0,0,1,0,2,3,2,2,0,0,3,2.0,4.36363636364,9,0,1,0,0,Popstarts
0,2,0,0,2,0,0,0,1,0,0,2,1,0,1,0,0,3.0,3.66666666667,5,0,2,0,0,Popstarts
1,1,0,1,0,0,2,0,1,0,0,10,2,1,0,2,4,9.0,4.57142857143,3,0,1,0,3,Popstarts
0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,14.0,4.45454545455,1,0,0,0,0,Popstarts
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0,4.0,1,0,0,0,0,Popstarts
1,1,1,1,1,0,0,0,1,0,0,6,3,0,0,1,4,9.0,4.0,3,1,2,0,3,Popstarts
0,0,0,0,1,0,0,0,1,0,1,3,2,2,0,0,0,4.0,3.88235294118,5,0,1,0,0,Popstarts
0,0,1,0,0,0,1,0,0,0,0,6,3,1,0,1,0,4.6,4.31578947368,5,0,2,0,1,Popstarts
2,3,0,0,3,0,0,2,1,0,0,7,3,3,0,6,2,7.2,3.4,5,0,3,0,1,Popstarts
0,2,0,2,1,0,0,1,2,0,1,9,1,2,0,1,2,9.66666666667,4.18181818182,3,1,0,0,1,Popstarts
1,2,0,1,1,0,0,1,1,0,0,6,2,0,0,0,1,5.8,4.4347826087,5,0,2,0,1,Popstarts
2,0,0,1,2,0,0,0,1,0,0,4,1,1,0,0,0,4.0,4.41176470588,5,0,1,0,0,Popstarts
2,1,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,7.0,3.47368421053,3,0,1,0,0,Popstarts
1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5.0,4.25,1,0,0,0,0,Popstarts
4,0,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,8.33333333333,3.61904761905,3,0,0,0,0,Popstarts
0,1,0,0,1,0,0,1,0,0,0,6,2,0,0,0,0,5.0,6.38461538462,3,0,0,2,1,Popstarts
0,0,0,0,0,0,1,0,0,1,0,4,4,0,0,0,0,18.0,3.76923076923,1,0,0,0,0,Popstarts
0,2,0,0,0,0,0,0,2,0,3,8,0,1,0,0,0,3.33333333333,3.57142857143,9,0,2,0,0,Popstarts
2,2,0,0,0,0,1,0,1,0,0,8,1,2,0,0,0,27.0,4.28,1,0,0,0,1,Popstarts
1,3,0,1,1,0,0,0,1,0,0,6,3,2,0,1,6,3.42857142857,5.21052631579,7,0,4,0,3,Popstarts
0,0,0,1,0,0,2,0,1,0,0,11,1,1,0,0,0,22.0,3.58823529412,1,0,0,0,0,Popstarts
2,0,0,1,2,0,0,0,1,0,0,6,2,3,1,1,1,6.4,3.81481481481,5,0,1,0,1,Popstarts
0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,0,0,6.66666666667,4.58823529412,3,0,1,0,0,Popstarts
2,2,0,0,2,0,0,1,1,0,0,7,1,0,0,0,2,6.0,3.95833333333,5,1,1,0,1,Popstarts
0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,3.66666666667,4.66666666667,3,0,0,0,0,Popstarts
0,1,0,0,1,0,1,0,1,0,0,6,4,0,0,0,4,3.11111111111,4.2380952381,9,0,3,0,1,Popstarts
1,1,0,1,0,0,1,0,0,0,0,9,1,2,1,0,0,4.28571428571,4.625,7,0,1,0,0,Popstarts
2,1,0,0,0,0,1,0,2,0,0,1,10,0,0,0,1,6.6,3.92592592593,5,0,1,0,0,Popstarts
1,0,0,2,0,0,0,0,0,0,0,5,2,0,0,0,0,6.66666666667,3.33333333333,3,0,0,0,0,Popstarts
0,0,0,1,1,0,3,0,0,0,0,3,4,2,0,0,0,6.33333333333,4.92857142857,3,0,1,0,0,Popstarts
2,1,0,0,0,0,0,0,1,0,1,7,2,2,0,0,4,3.44444444444,3.96,9,0,3,0,0,Popstarts
1,0,0,1,1,0,0,0,1,0,1,7,1,0,1,0,0,3.57142857143,4.83333333333,7,0,2,0,1,Popstarts
1,0,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,3.33333333333,3.33333333333,3,0,0,0,0,Popstarts
3,0,0,3,3,0,0,0,0,0,0,4,2,2,0,0,0,6.4,3.89285714286,5,0,0,0,0,Popstarts
0,1,0,0,1,0,0,0,1,0,0,2,0,1,1,0,0,3.66666666667,4.22222222222,3,0,1,0,0,Popstarts
0,0,1,0,0,0,0,0,1,0,0,2,1,2,0,0,0,2.4,5.66666666667,5,0,2,1,0,Popstarts
0,1,0,0,2,0,1,1,1,0,0,3,1,7,0,1,1,4.28571428571,4.39130434783,7,0,3,0,1,Popstarts
0,0,1,0,0,0,0,1,0,0,1,7,0,0,1,0,0,3.42857142857,4.0,7,0,0,0,0,Popstarts
0,0,1,1,2,0,0,0,0,0,0,5,0,3,0,0,0,5.4,4.5,5,0,0,0,0,Popstarts
1,1,0,0,1,0,0,0,1,0,1,5,1,1,0,0,0,4.8,3.55,5,0,1,0,0,Popstarts
0,3,0,0,0,0,0,0,1,0,0,9,2,1,0,1,3,3.42857142857,4.78947368421,7,0,3,0,2,Popstarts
0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,16.0,3.75,1,0,0,0,0,Popstarts
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,4.25,1,0,1,0,0,Popstarts
0,0,0,0,0,0,1,0,0,1,0,4,4,0,0,0,0,18.0,3.92307692308,1,0,0,0,0,Popstarts
0,0,0,0,1,0,1,0,1,0,1,2,3,1,0,0,0,6.33333333333,4.86666666667,3,0,0,0,0,Popstarts
1,1,1,1,2,0,0,0,1,0,0,8,1,2,0,1,2,3.85714285714,4.57142857143,7,1,3,0,3,Popstarts
